1585|1232|1
1585|435|4
1585|508|17
1586|1015|11
1587|601|21
1587|23|19
1587|130|12
1588|567|24
1588|1246|6
1588|1228|11
1588|850|24
1588|629|11
1588|317|16
1588|369|22
1588|952|19
1588|447|5
1588|973|20
1589|464|5
1589|937|14
1589|444|13
1589|577|18
1590|1049|5
1590|244|15
1590|573|20
1590|347|17
1590|961|9
1590|720|11
1590|42|11
1590|1195|10
1591|914|16
1591|669|17
1591|470|5
1591|505|22
1591|1200|4
1591|860|20
1591|413|9
1591|794|11
1591|690|20
1591|624|8
1591|418|10
1592|1021|17
1592|808|22
1592|240|20
1592|761|16
1592|640|6
1592|566|13
1592|1141|1
1592|766|14
1592|525|16
1593|228|15
1593|106|24
1593|306|21
1593|420|23
1594|987|16
1594|959|24
1594|410|21
1594|1234|12
1594|1116|2
1594|223|7
1594|612|7
1594|196|20
1594|533|16
1594|962|13
1594|405|15
1594|800|7
1594|607|8
1594|796|9
1594|184|12
1595|1143|10
1595|301|11
1595|858|9
1595|678|13
1595|156|8
1595|85|8
1595|656|9
1595|707|18
1595|226|23
1595|715|18
1595|21|17
1595|266|20
1595|52|18
1595|1073|5
1595|1241|11
1595|793|17
1595|1082|8
1596|887|21
1596|5|16
1596|947|22
1596|1047|9
1596|1010|23
1596|929|11
1596|882|18
1596|353|16
1596|92|3
1596|374|18
1596|494|21
1596|142|8
1596|453|21
1597|775|12
1597|647|17
1597|1120|10
1597|644|9
1597|994|14
1597|94|22
1597|504|11
1597|384|5
1597|825|22
1597|845|22
1597|963|17
1597|197|20
1597|304|8
1597|53|10
1597|434|19
1597|1249|14
1598|114|12
1598|58|22
1598|1045|15
1598|306|5
1598|644|22
1598|102|23
1598|244|6
1599|261|11
1599|920|6
1599|166|6
1599|327|6
1599|614|21
1599|1103|10
1599|1230|3
1599|716|21
1599|757|23
1599|430|13
1599|660|13
1599|364|19
1599|447|21
1599|912|14
1599|866|19
1599|1135|7
1599|174|8
1600|375|21
1600|696|11
1600|750|9
1600|88|12
1600|473|17
1600|941|8
1600|207|13
1600|64|5
1600|155|18
1600|152|14
1600|425|7
1600|1196|13
1600|786|15
1601|463|6
1601|303|20
1601|249|8
1601|974|12
1601|517|24
1601|558|12
1601|254|8
1601|222|12
1601|983|9
1602|602|18
1602|18|9
1602|296|7
1602|250|8
1602|369|7
1602|223|21
1602|733|15
1602|965|17
1602|354|20
1602|382|11
1602|1212|10
1602|391|18
1602|481|24
1602|492|8
1602|374|18
1602|595|14
1602|828|13
1602|1165|6
1602|908|6
1603|605|19
1603|780|18
1603|1131|12
1603|769|9
1603|838|22
1603|719|16
1603|688|19
1603|626|6
1603|1234|2
1603|994|22
1603|272|23
1603|209|16
1603|469|23
1603|1036|23
1603|1093|2
1603|144|14
1604|808|21
1604|698|16
1604|602|6
1605|937|21
1605|621|24
1605|268|17
1605|716|15
1605|1174|7
1605|1083|14
1605|1205|2
1605|1153|6
1605|1169|6
1605|852|19
1605|1173|13
1605|434|16
1605|730|16
1605|767|8
1605|283|9
1605|342|7
1606|219|24
1606|447|7
1606|345|10
1606|279|20
1606|696|14
1606|1241|12
1606|1065|14
1606|1234|2
1606|26|13
1606|139|13
1606|133|14
1606|1161|13
1607|573|20
1607|1038|12
1607|1209|2
1607|1019|32
1607|1045|13
1607|754|23
1608|1231|4
1608|725|8
1608|944|22
1608|1178|6
1608|1019|15
1608|145|16
1608|636|22
1608|512|17
1608|538|9
1609|1184|1
1609|818|14
1609|116|5
1609|545|12
1609|792|8
1610|662|6
1610|223|22
1610|1203|13
1611|229|15
1612|399|8
1612|370|21
1612|1230|9
1612|133|9
1612|724|19
1612|242|13
1612|493|9
1612|923|23
1613|1096|5
1613|1074|3
1614|679|19
1614|1118|3
1614|452|17
1614|32|19
1614|303|15
1614|368|17
1614|359|7
1614|40|21
1615|646|18
1615|1239|12
1615|54|21
1615|687|7
1615|375|16
1615|168|5
1616|156|15
1616|1015|13
1616|766|24
1616|365|22
1616|996|23
1616|606|17
1616|596|24
1617|970|5
1617|1218|9
1617|310|6
1617|249|14
1617|1206|1
1617|180|22
1617|23|14
1617|1055|17
1617|824|18
1617|530|19
1617|575|21
1617|741|17
1618|863|6
1618|260|19
1618|191|14
1618|1075|9
1618|928|23
1618|795|6
1618|423|21
1618|302|16
1618|1132|12
1618|755|12
1619|754|15
1619|950|14
1619|375|14
1619|456|24
1619|89|10
1619|214|22
1619|1089|11
1619|971|15
1619|150|32
1619|1246|16
1619|489|17
1619|398|14
1619|1250|9
1619|463|7
1619|59|16
1619|757|22
1619|552|8
1619|447|16
1619|503|8
1619|477|18
1620|537|17
1620|1138|18
1620|801|14
1620|873|11
1620|1207|13
1620|935|24
1620|479|22
1620|850|8
1620|771|24
1620|654|23
1620|1198|2
1620|223|14
1620|729|15
1620|1103|2
1621|994|17
1621|188|20
1621|451|16
1621|601|23
1621|134|5
1621|1042|13
1621|693|16
1621|348|8
1621|1034|9
1621|512|13
1621|730|15
1621|163|5
1621|625|17
1621|991|8
1621|489|6
1621|1|22
1621|764|6
1622|58|10
1623|131|5
1623|319|19
1623|1218|7
1624|1235|12
1624|883|15
1624|486|6
1624|774|23
1624|629|7
1624|703|7
1624|40|19
1624|178|21
1624|1180|8
1625|174|10
1625|567|16
1625|918|22
1625|575|17
1626|123|17
1626|818|22
1626|1229|5
1626|1160|8
1626|411|19
1626|454|8
1626|172|5
1626|317|18
1626|331|10
1626|1058|3
1626|706|14
1626|409|21
1627|1193|14
1627|1068|8
1627|396|14
1627|1097|10
1627|212|20
1627|1174|3
1627|811|15
1627|341|5
1627|35|21
1627|63|10
1627|708|21
1627|180|23
1627|16|10
1627|571|17
1628|908|16
1628|504|5
1628|1049|13
1628|772|18
1629|496|11
1629|1018|24
1629|757|21
1629|358|22
1629|871|17
1629|947|22
1629|44|12
1630|193|15
1630|481|23
1630|627|5
1630|684|5
1630|901|7
1630|746|20
1630|13|5
1630|716|11
1630|1121|4
1631|190|19
1631|799|6
1631|231|18
1632|674|14
1632|832|15
1632|366|18
1632|671|21
1632|118|20
1632|771|16
1632|292|15
1632|917|6
1632|680|22
1632|838|8
1633|84|7
1633|245|21
1633|423|17
1633|23|15
1633|951|15
1633|645|21
1633|1034|23
1633|1079|7
1634|1010|8
1634|863|15
1634|500|20
1635|776|18
1635|5|3
1635|90|18
1635|469|19
1635|612|6
1635|1110|14
1635|701|5
1635|508|23
1635|864|7
1635|99|8
1635|474|13
1635|72|9
1635|850|23
1635|449|24
1635|724|11
1636|1153|13
1636|422|18
1636|1068|12
1636|407|19
1636|751|22
1636|852|16
1636|490|17
1637|437|23
1637|1056|3
1637|639|11
1637|1229|17
1637|866|16
1637|180|24
1637|891|35
1637|704|19
1637|640|9
1637|122|12
1637|1227|4
1637|53|23
1638|398|19
1638|1121|13
1638|1175|12
1638|532|8
1638|160|8
1638|683|21
1638|1078|7
1638|1240|2
1639|1004|10
1639|582|14
1639|161|13
1639|794|17
1639|1060|15
1639|928|18
1640|49|17
1641|242|7
1641|755|13
1641|640|26
1641|863|14
1641|983|17
1641|741|9
1642|165|20
1642|795|24
1643|36|23
1643|666|8
1643|1229|7
1643|557|20
1643|412|18
1643|1151|3
1643|792|23
1643|341|18
1643|899|17
1644|298|5
1644|758|17
1644|90|11
1644|562|24
1645|265|16
1645|778|9
1645|431|16
1645|188|21
1645|222|9
1645|562|19
1645|4|22
1645|712|13
1645|809|10
1645|357|24
1645|819|14
1646|221|23
1646|571|8
1646|1110|8
1646|742|14
1646|917|24
1647|686|12
1647|926|10
1647|621|24
1647|304|9
1647|658|17
1647|790|13
1647|373|18
1647|916|5
1648|471|6
1648|56|22
1648|845|6
1648|1027|6
1648|55|13
1648|752|21
1648|73|7
1648|131|23
1648|879|21
1648|943|7
1649|716|8
1649|1249|9
1649|1247|11
1649|661|5
1649|656|20
1649|565|24
1649|1137|8
1649|742|24
1649|648|10
1649|341|6
1649|560|22
1649|1180|3
1649|65|22
1649|985|22
1650|442|15
1650|520|19
1650|1002|10
1650|161|16
1650|261|8
1650|235|15
1650|595|5
1650|1017|9
1650|1228|6
1650|30|22
1650|859|12
1650|498|6
1650|876|17
1650|122|12
1650|963|12
1651|365|15
1652|875|20
1652|1028|17
1652|140|21
1652|362|9
1653|518|11
1653|683|12
1653|64|18
1653|1182|9
1653|862|17
1654|1198|8
1654|487|18
1654|124|14
1654|1069|12
1655|574|8
1656|995|19
1656|386|17
1656|344|20
1656|893|15
1656|1190|11
1656|1161|5
1656|850|12
1656|810|20
1656|240|16
1656|637|11
1656|672|18
1656|530|20
1657|897|20
1657|219|13
1657|718|10
1657|893|6
1657|78|6
1657|1081|9
1657|559|14
1657|755|18
1657|79|14
1657|1220|19
1657|138|9
1657|868|16
1657|1199|9
1657|458|7
1657|777|21
1657|47|19
1657|862|15
1657|1039|10
1657|464|16
1657|620|13
1658|173|10
1658|359|9
1658|893|8
1658|632|11
1659|528|5
1659|700|9
1659|145|5
1659|479|13
1659|851|11
1660|317|13
1660|216|9
1660|1012|5
1660|1074|4
1660|190|7
1660|526|13
1660|914|24
1660|695|13
1660|751|17
1660|1242|2
1660|780|17
1660|1182|9
1660|561|13
1661|251|6
1661|395|6
1661|823|17
1661|77|17
1661|843|16
1661|1195|16
1661|587|21
1661|561|10
1662|274|5
1662|773|21
1662|321|24
1662|572|19
1662|1180|5
1662|634|16
1662|3|14
1662|359|24
1662|131|22
1662|192|21
1662|825|23
1662|1173|11
1662|384|24
1662|1243|13
1662|1035|5
1662|512|21
1662|488|21
1662|355|12
1663|909|10
1663|350|7
1663|721|4
1663|1076|13
1663|1165|9
1663|833|7
1663|972|10
1663|393|18
1663|724|7
1663|705|17
1663|337|12
1664|818|22
1664|877|19
1664|184|23
1664|562|9
1664|972|22
1664|786|24
1664|188|10
1664|585|22
1664|669|12
1664|68|18
1664|60|20
1664|510|14
1664|1116|6
1665|243|21
1665|822|12
1665|179|24
1665|149|23
1665|723|6
1666|251|6
1666|434|12
1666|1062|3
1666|1075|4
1666|1014|21
1666|77|16
1666|488|6
1666|296|22
1666|924|10
1666|370|13
1667|1036|13
1667|135|8
1668|503|10
1668|380|12
1668|311|9
1669|839|6
1669|1179|14
1669|994|9
1669|603|14
1670|1049|18
1670|547|11
1670|348|5
1670|61|15
1670|483|16
1670|377|9
1670|346|10
1670|314|9
1670|1056|4
1670|80|5
1670|96|19
1670|752|16
1670|415|5
1670|205|7
1670|1045|17
1670|928|22
1670|227|10
1670|516|15
1670|622|12
1670|627|15
1670|581|20
1671|457|23
1671|65|6
1671|23|20
1671|205|9
1671|140|9
1671|941|10
1671|815|21
1671|215|14
1671|801|9
1671|429|22
1671|911|14
1671|944|14
1671|292|21
1671|60|14
1671|1088|9
1671|218|10
1671|964|15
1672|1239|10
1672|434|9
1672|212|18
1672|740|9
1673|346|12
1673|1024|6
1673|164|12
1673|718|23
1673|1068|1
1673|769|24
1673|232|20
1673|418|5
1674|491|17
1674|1147|19
1674|1115|23
1674|1109|6
1674|50|5
1674|687|20
1674|289|5
1674|966|5
1674|560|22
1674|511|6
1674|71|23
1675|828|20
1675|279|18
1676|365|22
1676|1078|11
1676|167|23
1676|120|15
1676|835|17
1676|212|22
1676|1008|15
1676|1074|10
1676|281|22
1677|222|22
1677|1014|8
1677|1|10
1677|1115|21
1678|670|18
1678|998|14
1679|980|13
1679|1088|11
1679|1171|2
1679|474|3
1679|504|11
1679|315|9
1679|330|22
1679|469|17
1679|438|20
1679|179|11
1679|734|15
1679|821|7
1679|950|6
1679|627|24
1679|717|10
1679|886|24
1679|884|23
1679|279|6
1679|788|24
1679|712|18
1680|1195|9
1680|558|5
1680|281|23
1680|1019|14
1680|313|16
1680|1098|9
1680|928|13
1680|575|18
1680|724|13
1680|690|16
1680|825|7
1680|277|9
1680|1129|8
1680|996|20
1680|132|6
1680|578|14
1680|885|24
1680|1057|18
1680|413|14
1681|906|7
1681|228|11
1681|919|18
1681|1174|9
1681|831|18
1681|1051|10
1681|856|22
1681|640|23
1681|83|7
1681|616|11
1682|738|24
1682|1173|9
1683|463|11
1683|59|6
1683|531|23
1683|506|10
1683|1178|15
1683|270|24
1683|103|13
1683|565|14
1683|995|9
1683|892|20
1683|949|15
1683|1020|7
1683|1112|14
1683|1076|4
1683|348|21
1683|1007|19
1684|585|21
1684|489|8
1685|1090|11
1685|189|11
1685|228|12
1685|502|7
1685|910|13
1685|622|19
1685|295|12
1685|603|23
1685|972|20
1685|1022|16
1685|416|13
1685|1135|9
1685|25|17
1685|553|12
1685|13|14
1685|906|16
1685|65|11
1685|880|22
1686|767|13
1687|713|24
1688|519|7
1688|149|13
1688|516|7
1688|765|8
1688|1020|8
1688|990|14
1688|742|17
1689|187|24
1689|700|14
1690|236|22
1690|1147|8
1690|62|21
1690|931|17
1690|947|18
1690|732|13
1690|425|11
1690|611|7
1691|16|14
1691|161|5
1691|214|19
1691|475|5
1691|655|7
1691|742|13
1691|517|10
1691|865|10
1691|625|15
1691|679|19
1691|626|20
1691|173|20
1691|804|18
1691|836|14
1691|24|15
1691|193|21
1692|841|17
1692|978|9
1692|578|10
1692|777|13
1692|704|17
1692|290|24
1693|121|15
1693|1125|10
1694|817|12
1694|70|11
1694|801|19
1694|478|19
1694|958|6
1694|1029|12
1694|515|13
1694|528|8
1694|1036|19
1694|786|10
1694|579|11
1694|634|18
1694|510|20
1694|275|23
1695|923|23
1695|947|24
1695|968|16
1695|471|22
1695|447|18
1696|457|7
1696|230|10
1696|682|16
1696|317|8
1696|147|10
1696|130|5
1696|974|15
1696|476|10
1696|576|13
1696|185|21
1696|373|8
1697|1067|3
1697|1167|12
1697|794|22
1697|636|12
1697|937|6
1697|492|24
1697|94|14
1697|1213|15
1697|1074|13
1697|858|13
1697|1174|3
1697|307|11
1698|1114|3
1698|606|19
1698|930|13
1698|344|23
1698|1093|11
1698|1132|1
1698|557|6
1698|658|17
1698|721|4
1698|132|7
1698|305|7
1698|139|22
1698|713|20
1698|548|13
1698|979|12
1698|190|10
1698|830|16
1698|769|9
1698|372|6
1699|263|14
1699|576|5
1699|852|9
1699|2|9
1699|296|15
1699|1227|2
1699|448|17
1699|123|17
1699|1221|19
1699|430|24
1699|310|23
1699|317|23
1699|141|20
1699|837|19
1699|1132|11
1699|28|6
1699|717|16
1699|1040|8
1699|458|22
1700|15|18
1700|238|24
1700|1118|4
1700|703|6
1700|683|7
1700|255|21
1700|66|20
1700|1026|14
1700|411|14
1700|591|23
1700|769|12
1701|741|20
1701|85|7
1701|16|6
1701|309|23
1702|148|6
1702|241|14
1702|969|23
1702|232|5
1702|328|22
1702|247|16
1702|1161|9
1703|1126|10
1703|481|10
1703|917|16
1703|24|12
1703|877|24
1703|939|24
1703|1158|5
1703|965|8
1703|228|21
1703|584|15
1703|396|23
1703|169|21
1703|1034|17
1703|439|20
1703|628|9
1703|814|19
1703|448|11
1703|459|13
1703|293|6
1704|62|16
1704|119|7
1704|373|10
1704|41|10
1704|1015|5
1704|827|17
1704|270|20
1704|19|10
1704|840|20
1704|1155|4
1704|17|6
1705|1133|15
1705|1097|15
1705|949|22
1705|43|5
1705|529|7
1705|468|16
1705|375|11
1705|233|23
1705|1148|5
1705|1130|4
1705|1051|12
1705|1170|19
1705|1228|9
1705|824|18
1705|90|14
1705|1165|8
1705|1224|3
1705|984|16
1705|1055|8
1705|1119|21
1706|566|16
1706|600|20
1706|1250|6
1706|326|8
1706|1116|7
1706|1|12
1706|540|6
1707|786|5
1707|217|19
1707|1017|20
1707|89|16
1707|363|19
1707|732|16
1707|343|12
1707|288|23
1707|999|12
1707|653|18
1707|1087|11
1707|1241|9
1707|974|22
1707|1136|11
1707|777|24
1707|1191|9
1707|221|21
1708|50|17
1708|1113|7
1708|1221|16
1708|1222|17
1708|157|13
1708|1185|8
1708|434|23
1708|913|7
1708|563|23
1708|314|11
1709|267|10
1709|966|21
1709|459|21
1710|742|24
1710|1210|10
1710|616|20
1710|807|13
1710|607|18
1711|643|19
1711|1087|14
1711|1088|1
1711|690|19
1711|1113|5
1711|748|10
1711|1105|7
1711|559|8
1711|62|7
1711|804|24
1711|1246|18
1711|321|15
1711|656|17
1711|412|19
1711|482|6
1711|243|17
1711|388|7
1711|788|18
1711|213|23
1712|417|5
1712|309|10
1712|16|19
1712|622|13
1712|410|23
1712|121|6
1712|64|9
1712|293|15
1712|1213|9
1713|258|10
1713|670|23
1713|676|11
1713|960|14
1713|265|12
1713|495|8
1713|268|24
1713|984|5
1713|588|13
1714|96|16
1714|410|17
1714|319|19
1714|383|9
1714|165|15
1714|186|18
1714|438|12
1714|660|14
1714|534|16
1714|467|24
1714|1037|19
1714|308|23
1714|621|8
1714|1120|12
1714|1138|4
1714|307|5
1714|535|22
1715|816|14
1715|580|13
1715|821|13
1716|692|11
1716|473|12
1716|358|15
1716|25|18
1716|683|23
1716|370|18
1716|472|23
1716|890|6
1716|619|5
1716|901|6
1716|192|23
1716|408|12
1716|969|11
1716|719|6
1716|148|9
1716|283|14
1716|982|7
1717|1164|18
1717|336|7
1717|13|14
1718|237|16
1718|834|8
1718|1195|7
1718|82|24
1718|1177|3
1718|1050|12
1718|722|10
1718|420|8
1718|1238|3
1718|1170|3
1719|1015|21
1720|557|17
1720|902|24
1720|149|19
1720|413|5
1720|1070|11
1720|959|8
1720|1235|12
1720|545|8
1720|965|5
1720|301|24
1720|535|15
1720|819|17
1721|55|6
1721|967|7
1721|39|20
1721|1201|10
1721|968|18
1721|16|18
1721|682|11
1721|979|15
1721|1142|12
1721|647|9
1721|869|24
1721|57|5
1721|955|10
1722|928|6
1722|255|7
1722|659|21
1722|1122|9
1722|289|20
1722|425|24
1722|344|21
1722|383|18
1722|795|12
1722|609|19
1722|691|9
1722|352|23
1722|801|19
1722|292|23
1722|129|22
1722|884|9
1722|1132|12
1722|373|11
1722|380|9
1723|583|22
1723|913|16
1723|1046|1
1724|39|22
1724|1251|3
1724|574|20
1724|680|24
1724|103|13
1724|63|16
1724|882|9
1724|1100|10
1724|425|5
1724|632|18
1724|1204|1
1724|811|18
1724|1161|11
1725|198|12
1726|113|11
1726|709|24
1726|555|7
1726|1080|14
1726|865|24
1727|981|13
1727|1020|20
1727|672|12
1728|544|24
1728|656|7
1728|314|11
1728|542|14
1728|36|14
1728|59|5
1728|936|22
1728|195|17
1728|428|12
1729|805|19
1729|1189|8
1729|294|6
1729|69|12
1729|168|23
1729|521|19
1729|714|24
1729|1228|2
1730|672|18
1730|432|5
1730|1164|18
1731|214|12
1732|368|19
1732|980|12
1732|1194|19
1732|421|14
1732|1188|13
1732|68|13
1732|478|7
1733|1078|9
1733|135|11
1733|354|11
1733|773|8
1733|422|9
1733|837|22
1733|899|16
1733|1155|1
1733|180|20
1734|154|22
1734|614|12
1734|28|22
1734|264|14
1734|467|11
1734|469|18
1735|396|16
1735|338|14
1735|624|24
1735|257|15
1735|315|19
1735|679|12
1735|967|8
1735|22|20
1735|1199|3
1735|329|24
1735|878|21
1735|1166|15
1735|316|22
1736|702|14
1736|1040|14
1736|993|24
1736|249|14
1736|686|15
1736|583|13
1736|1021|15
1736|1196|4
1736|655|8
1737|1231|12
1737|764|23
1737|587|23
1737|823|6
1737|1132|1
1737|1028|18
1738|969|15
1738|363|8
1738|786|12
1738|186|5
1738|1120|1
1738|511|21
1738|177|16
1739|498|8
1739|813|14
1740|432|9
1740|512|21
1740|1085|11
1740|913|11
1740|81|13
1740|256|5
1740|867|5
1740|1107|2
1740|1068|14
1740|792|12
1740|1141|3
1740|986|17
1740|1240|2
1741|66|5
1741|1002|7
1741|1111|10
1741|757|24
1741|1211|7
1741|356|9
1742|1034|13
1742|718|10
1742|1105|6
1742|140|13
1742|624|21
1742|137|13
1742|546|6
1742|145|18
1742|474|5
1742|547|20
1742|974|10
1743|536|22
1743|723|17
1743|396|11
1743|450|18
1743|128|11
1743|776|15
1743|807|23
1743|1065|10
1743|292|12
1744|873|20
1744|1028|17
1744|551|37
1744|802|7
1744|522|19
1744|1204|4
1744|119|9
1744|1137|13
1744|341|12
1744|838|21
1744|577|21
1744|150|17
1744|590|9
1744|15|16
1744|369|7
1745|51|10
1745|1094|8
1745|301|20
1745|1006|14
1745|824|18
1745|195|11
1745|969|10
1745|671|9
1745|1082|8
1745|246|11
1745|1081|11
1745|555|16
1745|440|11
1745|92|8
1745|861|16
1745|725|21
1746|812|21
1746|199|22
1746|281|14
1746|637|9
1747|1108|8
1747|566|7
1747|1148|5
1747|120|19
1747|288|12
1748|1071|18
1748|396|12
1748|1103|13
1748|1146|1
1748|17|12
1748|177|5
1749|93|7
1749|537|6
1749|708|24
1749|323|15
1749|95|8
1749|158|24
1749|1076|9
1750|123|10
1750|440|3
1750|445|17
1750|142|6
1750|758|15
1750|1047|3
1750|48|12
1750|347|16
1750|749|14
1750|313|3
1750|1070|8
1750|298|6
1750|846|12
1750|181|12
1750|164|15
1750|143|16
1750|358|7
1750|210|19
1750|833|18
1750|743|12
1750|1060|14
1750|918|20
1750|1206|9
1751|595|11
1751|423|8
1751|612|13
1751|1237|5
1751|795|16
1751|35|12
1751|800|21
1751|1068|4
1751|861|15
1751|407|19
1751|1153|4
1751|1088|3
1751|216|23
1751|1101|8
1751|472|6
1751|197|22
1752|807|20
1753|582|8
1753|960|15
1753|216|6
1753|1035|23
1753|723|18
1753|180|10
1753|673|24
1753|1097|17
1753|139|8
1753|383|11
1753|323|13
1754|636|19
1754|776|6
1754|569|18
1754|130|11
1754|676|15
1754|627|5
1754|558|8
1754|812|22
1754|191|14
1754|1124|12
1755|1096|3
1755|353|11
1755|489|6
1755|204|5
1755|631|6
1755|315|9
1755|1107|14
1755|325|12
1755|894|20
1755|434|18
1755|245|9
1755|460|24
1756|878|6
1756|65|12
1756|727|24
1756|726|11
1756|429|22
1756|536|17
1756|189|16
1756|589|13
1756|95|18
1756|244|9
1756|123|14
1756|889|20
1756|1101|2
1756|398|11
1757|849|23
1757|362|19
1757|711|14
1757|752|8
1757|1109|12
1757|1159|14
1758|539|22
1758|768|7
1759|389|22
1759|882|10
1759|963|17
1759|117|20
1759|523|5
1759|353|12
1759|809|24
1759|272|5
1759|517|14
1759|681|14
1759|708|5
1759|380|14
1759|1252|5
1760|483|7
1760|345|7
1760|565|9
1760|1022|12
1760|6|2
1760|343|24
1760|338|15
1760|1181|10
1760|69|24
1760|815|14
1760|961|14
1760|437|19
1760|354|17
1760|886|21
1760|114|22
1760|916|17
1760|77|15
1761|828|17
1761|1027|15
1761|968|23
1762|533|10
1762|509|23
1762|1099|10
1762|1238|13
1762|79|8
1762|1172|3
1762|805|5
1762|963|9
1762|658|19
1762|1125|18
1762|325|15
1762|1081|4
1762|486|9
1762|605|8
1762|607|8
1762|819|12
1762|1136|6
1762|1083|7
1762|100|22
1762|232|10
1762|1126|13
1763|177|11
1763|835|17
1763|356|8
1763|319|23
1763|234|21
1763|405|12
1763|433|8
1763|1169|14
1763|1038|24
1763|55|20
1763|645|24
1764|704|9
1764|255|8
1765|509|16
1765|1077|7
1765|356|9
1765|894|22
1765|966|5
1766|607|22
1766|1246|6
1766|1155|14
1766|648|20
1766|886|6
1766|861|23
1766|1054|18
1766|298|12
1767|1208|3
1767|441|20
1767|665|12
1767|913|7
1767|101|6
1768|865|6
1768|490|7
1768|769|21
1768|35|18
1769|648|16
1769|118|17
1769|544|6
1769|600|6
1769|1238|13
1769|1069|4
1769|725|17
1769|277|18
1769|363|6
1769|194|18
1769|1023|22
1769|283|19
1769|655|13
1769|1099|18
1770|586|13
1770|810|9
1770|1126|13
1770|789|12
1771|1142|10
1771|870|22
1771|574|17
1771|966|14
1771|155|20
1771|1204|2
1771|1007|21
1772|1123|1
1772|195|7
1772|596|23
1772|885|20
1772|126|13
1772|711|20
1772|1085|7
1772|23|7
1772|1047|9
1773|328|15
1773|20|23
1773|499|20
1773|925|17
1773|488|9
1773|580|8
1773|1076|11
1773|1169|12
1773|91|8
1773|1056|5
1773|1228|8
1773|1120|8
1774|486|9
1774|361|6
1774|967|21
1774|860|24
1774|901|8
1774|533|10
1774|76|21
1774|333|15
1775|803|9
1775|974|14
1775|381|9
1776|419|8
1776|1103|7
1776|318|9
1776|789|8
1776|783|8
1776|1014|11
1776|617|16
1776|17|10
1777|1016|20
1777|443|15
1777|183|21
1777|1179|10
1777|800|10
1777|595|22
1777|715|19
1777|1076|3
1777|483|6
1777|822|9
1777|434|18
1777|48|20
1777|688|9
1777|482|7
1777|56|22
1777|459|22
1777|149|14
1777|506|20
1777|16|5
1777|289|18
1777|875|13
1777|680|22
1777|275|8
1777|775|20
1778|523|15
1778|745|22
1778|1189|7
1778|922|10
1779|55|20
1779|28|14
1779|441|17
1779|913|16
1779|1077|11
1779|1253|19
1779|417|21
1780|351|24
1780|243|13
1781|389|24
1781|151|13
1781|1233|7
1781|498|17
1781|1227|5
1781|866|24
1781|986|23
1781|329|10
1781|420|24
1781|98|24
1781|1086|2
1781|851|20
1781|97|18
1781|775|20
1781|610|13
1782|702|5
1782|1189|14
1782|592|12
1782|113|16
1782|81|22
1782|872|13
1782|1164|9
1782|1234|2
1782|586|12
1782|661|23
1782|461|18
1782|782|23
1782|926|10
1782|1008|17
1782|431|21
1782|543|20
1783|112|21
1783|737|24
1783|1178|12
1783|209|12
1783|83|11
1783|806|23
1783|1082|9
1783|252|19
1783|320|5
1783|697|5
1783|920|14
1783|907|7
1783|53|12
1783|451|17
1783|559|19
1783|621|15
1783|1021|17
1784|297|7
1784|222|8
1784|674|21
1784|831|5
1784|793|14
1784|377|16
1784|104|11
1784|783|18
1784|248|17
1784|461|15
1784|1162|9
1785|111|15
1785|1182|2
1785|719|17
1786|426|20
1787|481|16
1787|1113|7
1787|373|23
1787|713|24
1788|569|19
1788|716|6
1788|844|17
1788|920|12
1788|126|18
1788|517|7
1788|1053|2
1788|259|22
1788|454|23
1788|95|10
1788|910|12
1788|301|15
1788|686|18
1789|991|24
1789|796|19
1789|30|14
1789|616|10
1789|513|24
1789|864|7
1789|47|11
1789|1054|12
1790|286|21
1790|1014|5
1790|1243|7
1791|897|19
1791|1054|2
1791|859|24
1791|597|13
1791|744|7
1792|577|16
1792|1218|7
1792|813|16
1792|1148|10
1792|778|14
1792|513|13
1792|249|12
1792|335|19
1792|374|24
1793|247|18
1793|754|11
1793|420|22
1793|529|10
1793|897|5
1793|121|13
1793|594|12
1793|1058|14
1793|732|18
1794|124|7
1794|331|24
1794|513|13
1794|1111|12
1794|677|22
1794|386|16
1794|971|17
1794|979|21
1794|148|21
1794|1122|13
1794|1129|10
1794|345|11
1794|234|14
1794|612|16
1795|931|14
1795|378|5
1795|688|9
1795|1235|1
1795|1121|9
1795|45|23
1795|158|8
1795|550|23
1796|555|17
1796|292|17
1796|493|24
1796|353|6
1796|435|10
1796|1051|3
1797|341|18
1797|573|23
1797|307|10
1797|945|16
1798|224|16
1798|598|20
1798|570|8
1799|521|9
1799|1137|8
1799|927|16
1799|1023|9
1799|715|23
1799|246|24
1799|836|23
1799|594|11
1799|992|19
1799|502|18
1799|857|6
1799|939|9
1799|553|18
1799|1178|8
1799|54|22
1799|187|7
1800|1215|8
1800|484|18
1800|1172|3
1800|216|23
1800|762|22
1800|368|12
1800|869|23
1801|146|9
1801|152|8
1801|56|17
1801|663|15
1802|553|17
1802|617|17
1802|316|13
1802|22|18
1802|602|12
1802|1220|17
1803|897|14
1803|1001|7
1803|820|6
1804|323|18
1804|351|12
1804|1000|7
1804|925|22
1804|254|19
1804|400|13
1804|1161|3
1804|618|10
1804|1099|19
1805|405|21
1805|497|12
1805|327|20
1805|1128|2
1805|772|14
1805|65|15
1805|183|22
1805|46|6
1805|188|7
1805|753|16
1805|501|22
1805|381|22
1805|511|11
1806|237|9
1806|333|19
1807|381|6
1807|184|8
